utimesec    1073.483713
stimesec    6.382362
ru_maxrss   334622720
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   225314
ru_majflt   88
ru_nswap    0
ru_inblock  6
ru_oublock  7
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    20
ru_nivcsw   583789
