utimesec    53.927178
stimesec    0.754504
ru_maxrss   177094656
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   43057
ru_majflt   412
ru_nswap    0
ru_inblock  1
ru_oublock  4
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    4
ru_nivcsw   68306
