utimesec    5002.899365
stimesec    35.407612
ru_maxrss   219086848
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   116780
ru_majflt   102
ru_nswap    0
ru_inblock  141
ru_oublock  5
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    165
ru_nivcsw   3032706
