utimesec    1444.738348
stimesec    10.009633
ru_maxrss   332812288
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   225320
ru_majflt   305
ru_nswap    0
ru_inblock  11
ru_oublock  8
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    24
ru_nivcsw   1096258
