utimesec    2783.708708
stimesec    6.997608
ru_maxrss   235560960
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   69769
ru_majflt   407
ru_nswap    0
ru_inblock  142
ru_oublock  5
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    146
ru_nivcsw   411346
