utimesec    4522.444654
stimesec    16.245046
ru_maxrss   222109696
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   101530
ru_majflt   88
ru_nswap    0
ru_inblock  220
ru_oublock  5
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    243
ru_nivcsw   1063451
