utimesec    4508.427291
stimesec    15.111455
ru_maxrss   215388160
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   82464
ru_majflt   88
ru_nswap    0
ru_inblock  37
ru_oublock  4
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    60
ru_nivcsw   927002
