utimesec    2179.442127
stimesec    13.311043
ru_maxrss   342777856
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   252059
ru_majflt   89
ru_nswap    0
ru_inblock  23
ru_oublock  7
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    32
ru_nivcsw   1506291
