utimesec    1344.240065
stimesec    9.558151
ru_maxrss   329723904
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   224667
ru_majflt   88
ru_nswap    0
ru_inblock  7
ru_oublock  7
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    21
ru_nivcsw   1089767
