utimesec    54.922366
stimesec    0.602413
ru_maxrss   186662912
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   45709
ru_majflt   88
ru_nswap    0
ru_inblock  4
ru_oublock  8
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    9
ru_nivcsw   43749
