utimesec    2787.045437
stimesec    31.178255
ru_maxrss   351391744
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   224679
ru_majflt   499
ru_nswap    0
ru_inblock  5
ru_oublock  7
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    15
ru_nivcsw   1370647
