utimesec    3032.498181
stimesec    22.074638
ru_maxrss   245747712
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   102770
ru_majflt   424
ru_nswap    0
ru_inblock  9
ru_oublock  4
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    16
ru_nivcsw   2676794
