utimesec    4320.581504
stimesec    16.748911
ru_maxrss   236576768
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   57924
ru_majflt   70
ru_nswap    0
ru_inblock  0
ru_oublock  5
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    17
ru_nivcsw   788862
