utimesec    3282.519215
stimesec    16.288974
ru_maxrss   245796864
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   220046
ru_majflt   85
ru_nswap    0
ru_inblock  221
ru_oublock  4
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    227
ru_nivcsw   947285
